username,wallet_address,name,uuid,bio,is_verified,avatar_url,twitter,total_collections,total_nft_items
raminaa,0x1ea37a24b3698901d446bcaf0b4c5f21d0b2ff37,ramina,c1e41d49-2fd2-419a-9f85-7a4ab6855770,hello my name is Ramina i'm digital painter and photographer,True,https://rcdn.salvor.io/images/avatar/200x200/b5cc8e58-441a-437d-989e-50d2991a037b.jpg,N/A,1,1
isabelndara,0xee5c30e5803d9972235d231c803361ef286a8880,Isabel N´Dara,86c5b1e4-806e-48dd-8c2f-95333630bf56,Illustration and Painting is my art 🎨♥️,True,https://rcdn.salvor.io/images/avatar/200x200/26bcdf09-8efa-4efa-b6ed-9edd83e4785e.jpg,https://x.com/IsabelNdara,1,1
innamosina,0x67a610d45eddbd630feb7cdf86f91ed0f0842552,Inna Mosina,5d0e8ae1-5965-4f1e-a5b3-1ac7c0c9ea6c,,True,https://rcdn.salvor.io/images/avatar/200x200/06ec39ce-6735-421b-a8fc-717be5d5c5c0.jpg,https://x.com/inna_mosina/,1,1
okoavijumu,0x41af3ee479e24d6b15501bedb30cd31d97cb1627,OkoAviJumu,0c8a0ef1-91e8-4458-a335-693361a6dd7f,Multidisciplinary artist 🐍 Dark Art,True,https://rcdn.salvor.io/images/avatar/200x200/b20c5083-c0f0-4fe3-96b0-c0c86366cee2.jpeg,https://x.com/okoavijumu?s=21,3,5
miroart,0x7f897fc1814d8370d7f556901ee29f76d1f3f817,Nastya Miro,ad4e9036-c27b-41d9-9a30-8d8488d99c91,"Artist. 
Traditional, Digital Meditative art✨",True,https://rcdn.salvor.io/images/avatar/200x200/2a1934ff-fafa-45c3-9d2d-f5c7b468efea.jpeg,https://x.com/miroart_?s=21,1,1
madgee,0x7b38c45d7dd27ac78c72b52a1ed16bd048748adc,MADGEE,5c7efae3-3613-4fcc-aaf4-eb7e3a3758e6,I'm MADGEE let's enjoy my unique stuff,True,https://rcdn.salvor.io/images/avatar/200x200/c39388b8-5b2f-4bd4-b729-c78bc2802cea.jpg,https://x.com/MADGee00,2,2
artbynic,0xd262254416d48fdb26e98335ad3b82225d9a6b71,Nic_,ae08063c-353b-4a79-ad4c-c31c3558f63c,,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/nic_niceguy,0,0
oddshots,0x62ccd837678b9a2dbae0b2fcd1b5380e2c22137e,Oddshotsgallery,d91db77d-5206-443e-94c8-5c0b534b1b2f,Documenting the history of human beings,True,https://rcdn.salvor.io/images/avatar/200x200/396bd1c1-3226-4bb6-b434-384db5bcc21b.jpeg,https://x.com/VMathumegalan,1,5
gheaart,0x05498f146bbd5124af1c47e7cd75c23a42882e41,GheaArt,fa3ccfe6-ba6e-4579-bd74-6e0edf5b36b9,Self-taught digital art GheaArt© she/her 💓 make story and sweet art 💕,True,https://rcdn.salvor.io/images/avatar/200x200/140a2cd0-a344-4934-aa5b-3d918efc7663.jpg,https://twitter.com/GheaIdris,10,10
yimaginaria,0xabd18082a3c82ee0f82c148025ffc76b691b8502,Yuvraj Imaginaria,a706da83-14d6-4b9f-a128-95791b8e0aac,"Fractal Artist
My ART is just as complex as my MIND",True,https://rcdn.salvor.io/images/avatar/200x200/908bf626-6698-4bcf-a565-bd8c7f6fcb81.jpg,https://x.com/YImaginaria,1,4
ulyana_vrtist,0xfcbaee558104d2afb6ce844f6cbb7d553cdd2181,Ulyana_VRtist,73bc4182-5ad6-486b-b95d-7b280a16d1da,"Estonian VR Artist in Turkey. illustrator, NFT creator. Metaverse builder. Active Spatial user. co-founder #CactusBoom Community",True,https://rcdn.salvor.io/images/avatar/200x200/0b4ee30e-ce34-4913-8989-ef102e91dc3d.jpeg,https://x.com/ulyana_vrtist?s=21&t=00xWKh1ixpTx7MrOK7YHnw,0,0
jimialbert,0xf43ff970059edff7364e4e408ac0d56bccb948d0,Jimi Albert,1c087c1a-edd2-4041-b804-313b43c41a00,"I specialize in cyanotype printing, mixed media, and photography, blending traditional and digital art. My work has been showcased in galleries, including in NYC, and extends into the NFT space across multiple blockchains. Inspired by nature, science, and spirituality, I explore unseen realms and universal truths, creating art that bridges physical and digital experiences while provoking thought and inspiring change.",True,https://rcdn.salvor.io/images/avatar/200x200/ce5e85fb-ccff-4eeb-8364-f666a6d02f30.jpg,https://x.com/JimiAlbert,18,19
poldimalorie,0xb68f14521e129d469b172064fd4f3c0fc46a1644,poldimalorie,4fde7b44-583b-47d6-8a62-19d0623bd271,"local alien and your favorite weirdo 👽
Female illustrator 💜",True,https://rcdn.salvor.io/images/avatar/200x200/bfab44bf-c62a-4b76-8d28-62b1964fd7c0.png,https://x.com/MaloriePoldi,2,3
egdabr,0x6bb74dd419145764738ad7bd27389d798961c2b5,egdabr,2faddf65-a63e-4f98-92a0-f6d4e8bb00fc,,True,https://cdn.salvor.io/site/images/no_avatar.png,N/A,3,8
vamuel_,0x9a7a5e3192e588e01afa24322dc4620ba5e952e2,Vamuel,6a4d9cb9-fa36-4e79-8202-de6500207811,Digital Artist | Dark Art |,True,https://rcdn.salvor.io/images/avatar/200x200/66f9e1e1-7673-4217-ad7d-ec3b3b4d8e1d.jpeg,https://x.com/vamuel_,1,5
sventura,0x8f95f1ee7708d3f647338ff74fe4f36cdac04dea,Sventura,71f23081-7e88-47aa-97e2-7afa7679357d,,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/SventuraVntr,0,0
codyshelton,0x8e56b76f43177fbdced52b5c148047b66cb634a2,Cody Shelton,add65556-e707-44aa-91bb-a7784a287df0,🔺,True,https://rcdn.salvor.io/images/avatar/200x200/10cbe692-d835-420c-9680-ac37b482b148.png,https://twitter.com/_CodyShelton_,5,1527
rachelstwood,0x040df97224a2d65df277ab4adb58596a42a9698c,Rachel ST Wood,1bdc2ad5-e3ea-4bbd-990a-6177b67d1fbe,Photographer and Artist 📸 Speaker and Author of What Now and How To Be a NO Person ⏰ @TIMEPieces Council Member 🚀 Bullish on Nfts 💎,True,https://rcdn.salvor.io/images/avatar/200x200/0aacafbb-6f06-4518-9b7d-4365d429547d.jpg,https://x.com/RachelSTWood,1,5
campetty,0x60900a52ed2296920f4ddb3f7e94f075a6d2c0da,campetty,fdad1a12-715f-40d7-9bb3-e40cd55e74a0,,True,https://rcdn.salvor.io/images/avatar/200x200/aab9be38-b95e-4c5e-ab08-fa860ddd2ccc.jpeg,N/A,1,5
utkudedetas,0x9332921d635b55d605fc8396849f1b51ba3471a5,Utku Dedetas,af7c5398-cd72-4ef0-81dd-154501796f71,"figurative painter, mixed media artist, lecturer | art of trapped souls | https://www.utkudedetas.com/portfolio",True,https://rcdn.salvor.io/images/avatar/200x200/4464b38c-1f6b-43a4-a306-6cd7d8fe9115.jpg,https://x.com/utkudedetas,1,1
avaaaaart,0x72da293d71f1dc131de6a3bec8fa23b619fe909d,Avaaaaart,278ad673-c75b-4051-933c-291a0d03df36,"Hi, i'm ava, my works are bold and colorful, my goal is to convey emotion in my work that people can connect with.i often try to portray hardship,struggle or humor in my work.i'm also fascinated by the relationship between humans and animals, which often up in my work.",True,https://rcdn.salvor.io/images/avatar/200x200/64856694-90ab-48c0-89c5-6a6f102e17d8.JPG,https://x.com/avaaaaart,0,0
dixxie,0x86bdbd6c56119feecc8c50eea38948a0a62d6f42,Dixxie,5f0360bd-91e7-41f0-8f81-4b0a917bec58,"Digital artist. Passionate about creativity, community, and innovation",True,https://rcdn.salvor.io/images/avatar/200x200/a50f86ca-3d5b-4d29-80cc-f980a2b115d9.webp,https://x.com/Dixxie_x,2,2
pixelsculptor,0xcc9d9bdb8598aed1230288e2b54df4378ebcb698,PixelSculptor,48c209c8-d361-45a9-90b8-3e25e47212b4,"The beauty of pixel art lies in the lack of information, allowing the audience to fill in the gaps with their own imagination, forming a deeper connection with the art. -SLYNYRD",True,https://rcdn.salvor.io/images/avatar/200x200/e632bfe8-c1f8-4e3b-9c1d-881f4ce9a8a3.png,https://x.com/PixelChecks,4,4
crimsonskynft,0x5913a30790c3e9b9fe947bd9900aa9dcd9e94a46,CrimsonSky ❤️,feb13c60-a92a-4578-a5bf-098a7eb8e3cb,90s Kid,True,https://rcdn.salvor.io/images/avatar/200x200/8e6199fd-a7a7-4b3a-a1dd-0756e76b0c26.jpeg,N/A,1,6
seeimagery,0x2c236be4a7b9420156df76eee07cd1ad35850038,Michael (SeeImagery),0d35253a-05ad-41e8-9377-51af4ad7281e,,True,https://rcdn.salvor.io/images/avatar/200x200/a918f943-9115-4d9e-924a-a53b3c0253a2.jpg,N/A,0,0
yagizout,0x6268bd74df86a06bd944f709e677e522e2569c12,yagizout,d3d7c17c-6ec7-471f-9c49-7222a596288f,𝚂 = 𝚔. 𝚕𝚘𝚐 𝚆,True,https://rcdn.salvor.io/images/avatar/200x200/889cbdb6-adf7-4a0d-8f63-112623108d6c.jpeg,https://x.com/yagizout,1,5
nftlovemaker,0xe296d7e209b3a0bae43c8515fe913054fedbb2ac,Grvx,b722aaab-7671-4700-bd61-b18acb087049,3D Artist,True,https://rcdn.salvor.io/images/avatar/200x200/f8183651-5db2-4546-8262-fe93a088fdb2.jpg,https://x.com/Nftlovemaker,2,10
dodoyart,0xe46ad4b88db8b30b9b2d67e2ca3dc20d55e60d7f,Dodoy,fb4a82fa-30f9-40bd-a5a1-902a5d731a2c,"NFT Artist. 
- Expression of Crayon Collection doing Physical Art Crayon on Salvor.
- Digi Imagination Collection doing AI + Detailed edit by Photoshop.",True,https://rcdn.salvor.io/images/avatar/200x200/31e79182-5fe9-4aa7-8bb7-166c8536094e.png,https://twitter.com/dodoy_art2,6,46
artbase,0x7ddd5e414eb06cb4479dddda0bba7024cf9151c0,ART BASE,f53642d9-c0d4-4131-a44d-8dc124efa037,"✨architect | filmmaker | Full time  artist.✨

I can only be one paranormal entity at a time 💫😤.
https://linktr.ee/Artbase",True,https://rcdn.salvor.io/images/avatar/200x200/d2e4fb01-13c8-4c80-adcc-6a590ac1f2c7.jpg,https://x.com/artbase_?t=4Ldbd7LcJo0_vGIslz2u1A&s=09,2,5
netern9000,0xbf25ac71e829ea8e084176f745f15563dccbeef7,NETERN9000,f7d919fa-9805-471b-853b-0533017b898b,Artist | Photographer 📸,True,https://rcdn.salvor.io/images/avatar/200x200/ca5d8dca-9e1c-4abe-89e5-6f135bfa639e.png,https://arena.social/NETERN9000,2,2
basqkek,0x356a61a2fbdecae55e609549c173939bb6009837,BASQKEK,26d4efcb-3553-491d-bd75-db5a72df9df4,"Basqkek, Crypto Artist
Meme Artist",True,https://rcdn.salvor.io/images/avatar/200x200/599bb410-3914-4c4a-93de-31ab84cf95b5.png,https://x.com/BasqKek,1,1
aebeeh,0x90c4cb2818dee1bc42b4ebfdf8ab1d82cdf1386a,Abduljalil Attahir,62838867-ee5c-4938-bf9c-86a4623550a1,Photographer and Digital Artist,True,https://rcdn.salvor.io/images/avatar/200x200/ad9ed9cd-7ae9-4e66-8ff4-a8cf28c3fe54.jpg,https://x.com/Ab_Jhaleel,1,9
degendudle,0x207a583bc7928d70c54eabfb9b2ce0cfe72c160a,Degen Dudle,e96bdf38-5db4-4410-89b7-f6ae0fb99123,Dudle everything!,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/degendudle,7,29
tinchik,0xa11c0712bc12d600966ff28db0ff1165fde30991,Kristina_Po,7fc50652-e330-4a0e-9899-66af36645d31,"Traditional artist, create paintings on canvas or paper. Abstraction, cubism.",True,https://rcdn.salvor.io/images/avatar/200x200/98629bf5-e369-45f0-a61a-fcb4828ba35b.jpg,https://x.com/Kristina__po,0,0
khiroverse,0x3a73fb025cd63cf4488c2a36ed3013e851ffcf99,KHiroVerse,9bf2322a-3a39-484d-8945-26889695d29e,An 12 years old artist based on acrylic and watercolor. An Omniflix fans & a coding student.,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/TheHiroVerse,1,3
moonaluna,0xd7d3e409f74900a20c64cf7ffa3228684989f740,MoonaLuna,41f9d30e-79c6-4efd-9031-adfe3d226941,Digital Artist,True,https://rcdn.salvor.io/images/avatar/200x200/93ea0a8a-ad96-4ba3-ae5a-87d865755198.jpg,https://x.com/MoonaLuna_eth,5,11
djonicobra,0x8c58ddda3b150beb33189b7413e0120c37b6f2d7,Djoni Cobra,4cfe5eef-7e2d-486c-bafd-be5fcbab2aaa,"Djoni Cobra is an illustrator based in rangkasbitung , Indonesia. djoni cobra's artwork is influenced by 90's comic and cartoon.",True,https://rcdn.salvor.io/images/avatar/200x200/b2697e36-431a-41c6-a9fe-81e26341135e.jpeg,https://x.com/deerendy?s=21&t=ffNV3QC9Y125eLXJGOm1nQ,2,2
emptysoulprime,0x03f916d727876da993f0d59cf08168dd8f571074,emptysoulprime,80727fe9-a52d-49a0-b06e-c4e04c6ce416,"🔺I make frame by frame animations and GIFs using my freestyle illustrations...

🔺Every animated NFT comes with a high resolution PFP of the animation

🔺This item includes unlockable content.",True,https://rcdn.salvor.io/images/avatar/200x200/5303b720-6c8f-475a-a468-ba0677a6540f.gif,https://x.com/emptysoulprime,16,17
filippo,0x9a72efab5df2ed99ce47f69e5e30a47c5fae21b5,Filippo Francocci,92e0962f-50b0-40c3-9296-50299b711b91,"I am a visual artist and musician working with physical and digital media. Born in Italy and raised in South Africa, I earned a BA in Fine Arts from Wits University, receiving a prize for the most advancement as an undergraduate. I’ve exhibited internationally, been featured in publications, and won awards for my art. In 2021, I joined the NFT community. I currently live and work on the Costa Brava, Spain.",True,https://rcdn.salvor.io/images/avatar/200x200/b602509e-cdad-4861-bdd0-071820f77c0f.jpg,https://x.com/FilippoFiltro,1,1
zuluink,0x158f25e42485952f063d4f5724339d4ced376432,Zuluink,047a7eba-d3f1-4e5e-9651-5b92085cf36c,"Multi-Media ᵖᶳᵞᶜᶣᵒ Artist ☮️🍄
""True art whispers eternity, hype shouts for just a moment""",True,https://rcdn.salvor.io/images/avatar/200x200/7cb5e107-3d4f-4198-8c18-86ffa14ec3c8.png,https://x.com/Z_u_l_u_i_n_k,59,79
fellerd,0x5d7dc678497f1015865d93574b4886a4963126a5,Fellerd,fb09aab1-0b09-47b9-bb28-7b246af540ed,"Digital artist. I do mostly portraits, but I try drawing other stuff sometimes as well ;) .",True,https://rcdn.salvor.io/images/avatar/200x200/ca2d16b2-5513-4e45-b059-f8f07d81e0bf.jpg,https://x.com/Fellerdus,5,6
mersina,0xbba0ab6d20d8bfd2cb34116d9c79dff2af835a55,Mersina,0de28f66-87bf-4e05-afb9-9d2311dd4240,Mersina blends reality and digital imagination to create spiritually thought-provoking visuals.,True,https://rcdn.salvor.io/images/avatar/200x200/667ad4fd-1895-4b9b-80d8-89d966baeae3.png,https://x.com/mersinaNFT,0,0
nahalieth,0xd4ffc413d32aa86188af3a00042bdf89f9bc74d1,Nahali,c4b18844-c15e-4506-897a-f00da7baf657,Painter,True,https://rcdn.salvor.io/images/avatar/200x200/cdd72660-5f8b-4646-ae9c-172d96035a3b.jpg,https://twitter.com/nahalieth,0,0
guskala,0x3bdfc18bb59ec26e5fd139023ee473f033d7a6fb,Gustavo,709260ad-2f53-456f-9a86-6fd0b63a367e,"You could say I've tried everything!!!..but I mean in art...oil, watercolor, pastel, school books..etc..now I'm a digital artist and I want my works to inspire and leave my legacy as a living memory for my son!!! Enjoy my Universal Pixels!!!",True,https://rcdn.salvor.io/images/avatar/200x200/8f21b36a-8f03-4940-9020-618523ab4c48.JPG,https://x.com/guskala76,4,5
krlja,0x2a549e5f473212829d4000305f27529c1ccbab9a,krlja,195ddce1-f646-4996-8519-cab3850dc3f8,"Your one and only paper collage artist on Avalanche
🔺 samo krlja! 🔻",True,https://rcdn.salvor.io/images/avatar/200x200/828e77d7-b587-4f51-98ac-fdbce5bb8218.jpg,https://twitter.com/krlja_ustvari,455,2323
freakboy000,0x4d4d8c0d3d25625daf36bd4a8461ab5eb4763779,Freakboy_,610c2804-364a-412c-b2b6-12b1db89f88b,Pouring everything into the Art🖤,True,https://rcdn.salvor.io/images/avatar/200x200/4c01db6a-13b9-41ff-80af-dc85634aca89.gif,https://x.com/Freak_Boy000?t=ls3lFPNSUZTfHbkRmIrCpw&s=09,2,2
hckanig,0x88884d363cf87779037542afd29b1ed5bb372b77,Hasancan KANIĞ,dcf0501c-0529-444b-9787-f3e7d25d3c9f,,True,https://rcdn.salvor.io/images/avatar/200x200/89ad08af-a016-4ade-b4d8-ade1f335a0b6.jpg,https://x.com/HCKanig,0,0
embrace,0xa577024656b48eaac963f22e73dd021c12feaca3,Embrace,236e9ed0-e8bf-46b1-bc77-f56ccf1b196d,,True,https://rcdn.salvor.io/images/avatar/200x200/b8af5f2f-bf09-4635-a296-bd711a0c196c.jpeg,N/A,1,2
aekalatina,0xc114cf2ea77597066adb3ee2569a930e5019576b,KaLAtina,40dbd5f2-6b35-4260-90df-d8537debca47,Moving pixels & colors to people’s life,True,https://rcdn.salvor.io/images/avatar/200x200/0dbc6a52-38cc-4805-bcb4-9bdc80f1c0a5.jpeg,N/A,1,4
nozvamoz,0x46ef7837b616f67f945d21566bb0a062ad9be099,NozVamoz,a8453200-7884-4093-bbeb-62157e6da46e,"Hi, I'm Vamoz

A Freelancer in Illustration
Loves Monochrome Dark Art

Wellcome to My Gallery",True,https://rcdn.salvor.io/images/avatar/200x200/e2e3512f-deb8-4941-8811-60f1783a2afa.png,https://x.com/NozVamoz,23,27
zaz_gallery,0xfe237748d57df69e698a92b3c4771cae1679a1e5,zaz_gallery,ed66c365-0665-45e0-a920-73f1c67c9c7e,I'm a physicall and digital artist,True,https://rcdn.salvor.io/images/avatar/200x200/0fd8573a-e0de-4014-a888-91d06308a604.jpg,https://www.twitter.com/zaz_gallery__,12,13
rootwitch,0x2ec74ad40e01e4bafcb7f07f07cdf646569dc405,Rootwitch,c3dc6cbe-0c75-4277-8fe1-14f89e577dcd,,True,https://rcdn.salvor.io/images/avatar/200x200/81c2f755-1205-47e7-bc09-d1e592795562.jpg,https://x.com/therootwitch_,1,1
amin_n_10,0xe2ddd0719a9ba5fd44c8066dbd90f27af3461164,AMIN_@RT,b196b465-493f-453c-bc99-c1154be493f5,"Above all, a good father and husband.NFT creator. The number one nature designer in my area. Digital & ai artist.",True,https://rcdn.salvor.io/images/avatar/200x200/3a38499c-9cdf-44ce-bd47-d3d96918bfde.jpg,https://twitter.com/amin_n_10,15,39
paprika,0x6e297a1b80ef4d62745b698877c495799b1c3c0f,Paprika,03bba9d1-7c7a-440b-8ea3-7444b2236028,Digital artist and illustrator,True,https://rcdn.salvor.io/images/avatar/200x200/2f781917-8e0f-42ab-b1f2-4b6ce25fbcc1.jpeg,https://x.com/vokemakes,0,0
asiyapourafshar,0x832aedf52932f2bf1ca704c4acc2f50b930fa00f,Asiya,c4d1a871-0a77-4438-9576-e55144fe307e,Digital Artist,True,https://rcdn.salvor.io/images/avatar/200x200/266eedb5-3f3f-4a83-8ebc-8727593e3f1b.jpg,https://x.com/Asiyepourafshar?t=fCkEHP_EOfuR20lPeqPiSg&s=09,0,0
cosmo,0xd5f9422d4c673dd705a787f060db544bf496da5c,Cosmo,f571497f-fd9e-4ba9-bd50-698aa86582b2,⚫ La Révolution Surréaliste!,True,https://rcdn.salvor.io/images/avatar/200x200/183e2f0e-fc3a-4c5f-97bf-8e3f774053d5.jpg,https://x.com/CosmooNft,0,0
_captaineye_,0xcfdb8e0ebe0d0a28d6ce02719cd7da2dbaa6a64e,_CaptainEye_,93114d90-e477-4d8d-9fe8-0f7b1597c8b1,"He / Him | impressionist and (100%) vector artist | Objkt , KO & Makersplace  | sometimes collector |  https://linktr.ee/_captaineye_",True,https://rcdn.salvor.io/images/avatar/200x200/9bb71f56-bb4c-4d8d-bd4c-5664ca1c0607.PNG,https://x.com/_CaptainEye_,0,0
xtinct,0x381cc779761212344f8400373a994d29e17522c6,XTincT,a0c1a7e5-ff1a-452d-a3d3-6527721f8bb7,https://www.bonfire.xyz/XTincT/xiii,True,https://rcdn.salvor.io/images/avatar/200x200/8a5a3474-cdc1-4ccc-88ed-26a93bbabd15.webp,https://x.com/XTincT_io,21,25
burcinbelentepe,0x790f25da73c16e4ee3e501c02af61dc10bb9183b,Burçin Belentepe,79577910-c463-401c-a656-2b34f65461d7,,True,https://rcdn.salvor.io/images/avatar/200x200/f949e17c-dd32-4abb-8313-025efdaedac1.jpg,https://twitter.com/BBelentepe,17,26
handdrawnmj,0x11c2de2fcb291bf19cd51ed1a7139d5ce913eda4,MohammedJavadPanahi,e93988d8-b8b2-46c1-ba52-1ad455fa201f,"Digital art & love , just pure creativity ♥️ 🎨",True,https://rcdn.salvor.io/images/avatar/200x200/9a25a17f-a050-4ee8-803c-579742bc19db.jpeg,https://x.com/handdrawnmj,2,2
maxuga,0xed4bb09435097f1fed9c07a7804615cd16ca8817,Maxugá Miller,61ec2171-2d09-45d2-a4ec-fba702b7915c,"Artist of the Tropics, Philosophy Professor and UX Designer • My works deal with human nature and its urban.

#HUG100 Artists to Watch 2024",True,https://rcdn.salvor.io/images/avatar/200x200/c0768a3b-738e-483c-b6bd-fa2126e85ba1.png,https://x.com/omaxuga,1,1
abhrolusukchand,0xa2262bbe852debe80b0abd3a5a798f3163363617,ABHRODEEP MUKHERJEE,ee8bbb48-a00f-4b44-abf6-c7cf36307858,i am an  Indian multidisciplinary artist based in India. My works revolves around my emotions and sorrows,True,https://rcdn.salvor.io/images/avatar/200x200/95ef2ff8-83c3-4d43-a1d4-cf85da16e79e.jpg,https://x.com/abhroernesto,1,4
laraart110,0x5606650c06258c150eb1acb9abbd67380bf82a38,LaraArt,f300e853-3705-4714-ac67-c34e76fef055,Hello All.🌸I am figurative_abstract artist.,True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/m15lngn,2,3
nikvct,0x5c1e262f68de7a2dc70ed9227d435380ef9dd739,Nik.Vct,074dd60f-40ab-467f-928d-c4084f5198e9,"Digital artist, generative, 3d, engineer.",True,https://rcdn.salvor.io/images/avatar/200x200/d0628178-f77a-46e4-87e8-87a36dabedb3.png,https://x.com/nikvct,2,2
airy,0x882fe0295efec4af6b021404852bac58e3a4f4c4,Airy,4225ba08-709a-408f-a90c-03518a021471,"Physical art, surrealism and sometimes cubism...",True,https://rcdn.salvor.io/images/avatar/200x200/2e406bb2-4037-4b6b-9b06-67ec7707d8a6.jpg,https://x.com/hieyery,0,0
reiniscouple,0x1f35e74d2bb0a43fe79ca376ead63da7c926e455,Reiniscouple,8e3c2f68-72c9-4e84-99ee-667ca009785e,"Brazil based mixed media artists exploring the intersection of photography, vídeo, AI and code.",True,https://rcdn.salvor.io/images/avatar/200x200/1dd6f99f-441d-4937-81e2-c9e3e773361b.png,https://x.com/reiniscouple,4,4
uniqueeart,0x6f193ea4c03198428da478d5202b4a3ce3436f82,Unique,35504a94-b2c2-4a04-96b2-d3b241c9fb72,"I’m Bita, a Persian NFT artist 
I have experiences of physical and digital painting and also photography and my first collection here is my travel photography with my phone
I study designing and making gold jewelry in university",True,https://rcdn.salvor.io/images/avatar/200x200/3814b2d2-ea80-47c5-bd46-5e206491a5fc.jpeg,https://x.com/uniqueeart/status/1750021395549983174?s=46,2,7
doninodon,0xb20a0adaa603be77c895f1efa5b08af4feb6a012,doninodon,d403b922-b127-4b79-87b6-2f52dfa3fa33,"an Ilustrator / Doodler / Visual Enginer / Dreamnaut! 

Enjoy The Artwork!",True,https://rcdn.salvor.io/images/avatar/200x200/ad32afb4-fe24-4ed1-bb23-fb3c167a4f34.gif,https://x.com/Doninodon,0,0
tochi,0xcc6239288a07ff619d2bf21b274bd27937bd1f60,Tochi,9e05d66c-fcfe-4a99-a3c8-1bb4cd3b3917,"Architect | Commission open 🤠 l i do shitty
drawings.📝",True,https://cdn.salvor.io/site/images/no_avatar.png,https://x.com/TochiGitochi,0,0
tonny_doodle,0x10f8c08bcbae3461bc2e64b43edb72760c5bf7cc,tonny_doodle,3f3ebba2-96b9-4f66-96ba-8277ec308f72,"I create a world of unusual, adorable monsters, each with a different story to tell. My works are filled with chaotic lines, details and funny characters interacting with each other. They reflect fantasy, spontaneity and mood, transforming random shapes into harmonious compositions. I am inspired by emotions and imagination and strive to make doodling not just a style, but a way of self-expression",True,https://rcdn.salvor.io/images/avatar/200x200/5c5b0dfc-d89f-4fb9-8541-ac8dcbe3b8d3.PNG,https://x.com/tonny_arts,4,11
alienmagiceyes,0x82e66e727afdf11f17c815249f04778e57d3a740,AlienMagicEyes,5c4f07ad-f1aa-4cea-9d06-8807c394961e,Creative passionate NFTartist - dedicated photographer - many thanks for your interest and support!,True,https://rcdn.salvor.io/images/avatar/200x200/e6f0b99f-c9f3-44e8-ba92-19863e7c40fe.png,https://x.com/AlienMagicEyes,5,15
